address,area,price
明发半岛祥湾-新店,翔安,2200
信洲国际-翔安周边,翔安,1500
明发半岛祥湾A区-翔安新城,翔安,2228
阳光城翡丽湾-隧道口,翔安,2055
阳光城翡丽湾-隧道口,翔安,1598
宝嘉拉德芳斯-马巷,翔安,3199
翔城国际-马巷,翔安,2200
翔城国际-马巷,翔安,2099
禹洲卢卡小镇-马巷,翔安,2700
明发半岛祥湾-隧道口,翔安,1299
建发翔城国际2-翔安新城,翔安,2600
联合博学园二期-新店,翔安,1950
阳光城翡丽湾二期-翔安新城,翔安,1700
阳光城翡丽湾-隧道口,翔安,2000
阳光城翡丽湾二期-翔安新城,翔安,2000
明发半岛祥湾A区-翔安新城,翔安,2000
招商雍华府1-汇景广场,翔安,1150
首开领翔国际-新店,翔安,2300
美地雅登祥吴六里-新店,翔安,1650
新城安置三组团-新店,翔安,1350
美地雅登祥吴五里-新店,翔安,1800
首开领翔国际-新店,翔安,2100
美地雅登祥吴六里-新店,翔安,1650
美地雅登祥吴五里-新店,翔安,1100
汇景新城中心-新店,翔安,1100
宝嘉拉德芳斯-马巷,翔安,1100
美地雅登祥吴五里-新店,翔安,1100
宝嘉拉德芳斯-马巷,翔安,1100
首开领翔国际-新店,翔安,1650
美地雅登祥吴六里-新店,翔安,2000
汇景新城中心-新店,翔安,1200
汇景新城中心-新店,翔安,1300
首开领翔国际-新店,翔安,1650
美地雅登祥吴五里-新店,翔安,2100
首开领翔国际-新店,翔安,2000
招商雍华府1-汇景广场,翔安,1800
明发半岛祥湾-新店,翔安,2300
明发半岛祥湾-新店,翔安,2300
汇景新城中心-新店,翔安,1800
明发半岛祥湾-新店,翔安,1800
汇景新城中心-新店,翔安,3300
汇景新城中心-新店,翔安,2000
汇景新城中心-新店,翔安,2500
明发半岛祥湾-新店,翔安,2300
美地雅登祥吴三里-翔安新城,翔安,1599
泰禾红门-新店,翔安,2399
阳光城翡丽湾-隧道口,翔安,2100
阳光城翡丽湾-隧道口,翔安,1900
翔城国际-马巷,翔安,1900
首开领翔国际-新店,翔安,1800
中澳城-隧道口,翔安,600
首开领翔国际-新店,翔安,1999
美地雅登-汇景广场,翔安,1300
宝嘉拉德芳斯-马巷,翔安,3199
首开领翔国际-新店,翔安,1500
美地雅登二里-新店,翔安,2200
首开领翔国际-新店,翔安,2600
汇景新城三期-新店,翔安,1400
首开领翔上郡-翔安周边,翔安,3200
美地雅登三里-新店,翔安,1500
春江里-新店,翔安,1000
翔城国际-翔安新城,翔安,2100
信洲国际-翔安周边,翔安,1500
首开领翔国际-新店,翔安,2600
汇景新城一期-新店,翔安,3200
美地雅登二里-新店,翔安,1700
阳光城翡丽湾-隧道口,翔安,2200
首开领翔国际-新店,翔安,2200
美地雅登一里-新店,翔安,2200
首开领翔国际-新店,翔安,1600
美地雅登五里-新店,翔安,2200
泰禾红门-新店,翔安,2700
首开领翔国际-新店,翔安,1600
首开领翔国际-新店,翔安,2000
首开领翔国际-新店,翔安,1700
美地雅登一里-新店,翔安,1700
美地雅登祥吴三里-翔安新城,翔安,2200
美地雅登四里-大嶝,翔安,3800
汇景新城一期-新店,翔安,1500
首开领翔国际-新店,翔安,2600
信洲国际-翔安周边,翔安,1400
美地雅登三里-新店,翔安,2300
宝嘉拉德芳斯-马巷,翔安,2800
首开领翔国际-新店,翔安,1800
信洲国际-翔安周边,翔安,1200
招商雍华府-新店,翔安,4200
五华偶寓-翔安周边,翔安,2000
宝嘉拉德芳斯-马巷,翔安,2799
宝嘉拉德芳斯-马巷,翔安,4999
汇景新城中心-新店,翔安,1499
东方新城-新店,翔安,2199
美地雅登祥吴二里-新店,翔安,1799
联发欣悦学府-马巷,翔安,1900
阳光城翡丽湾-隧道口,翔安,2199
美地雅登祥吴三里-翔安新城,翔安,1599
汇景新城中心-新店,翔安,1599
泰禾红门-新店,翔安,2499
美地雅登祥吴一里-翔安新城,翔安,3999
首开领翔国际-新店,翔安,2299
首开领翔国际-新店,翔安,2299
美地雅登祥吴五里-翔安周边,翔安,2199
禹洲卢卡小镇-马巷,翔安,1999
首开领翔国际-新店,翔安,1699
首开领翔国际-新店,翔安,2599
汇景新城中心-新店,翔安,2399
汇景新城中心-新店,翔安,2300
明发半岛祥湾A区-翔安新城,翔安,2299
美地雅登三里-新店,翔安,1800
美地雅登二里-新店,翔安,2300
汇景新城一期-新店,翔安,3500
首开领翔国际-新店,翔安,2000
禹洲卢卡小镇-新店,翔安,2500
禹洲卢卡小镇-新店,翔安,2000
汇景新城一期-新店,翔安,3500
美地雅登五里-新店,翔安,2200
美地雅登祥吴三里-翔安新城,翔安,2500
汇景新城一期-新店,翔安,3200
美地雅登四里-大嶝,翔安,3800
美地雅登一里-新店,翔安,1700
阳光城翡丽湾-隧道口,翔安,2800
汇景新城一期-新店,翔安,2000
美地雅登一里-新店,翔安,4000
禹洲卢卡小镇-新店,翔安,1500
首开领翔国际-新店,翔安,2500
首开领翔国际-新店,翔安,2300
招商雍华府-新店,翔安,2500
明发半岛祥湾-隧道口,翔安,2300
首开领翔花郡-新店,翔安,2800
泰禾红门-新店,翔安,2800
美地雅登祥吴三里-翔安新城,翔安,1600
美地雅登四里-新店,翔安,3000
宝嘉拉德芳斯-新店,翔安,2700
汇景新城三期-新店,翔安,2300
美地雅登一里-新店,翔安,1500
美地雅登六里-新店,翔安,1800
首开领翔国际-新店,翔安,1800
汇景新城三期-新店,翔安,2000
宝嘉拉德芳斯-汇景广场,翔安,2600
信洲国际-翔安周边,翔安,1300
卢卡小镇-新店,翔安,2500
招商雍华府1-汇景广场,翔安,1200
汇景新城中心-新店,翔安,1500
汇景新城中心-新店,翔安,1400
新城安置四组团-新店,翔安,1450
泰禾红门-新店,翔安,2000
首开领翔国际-新店,翔安,1800
美地雅登祥吴三里-新店,翔安,1600
美地雅登祥吴三里-新店,翔安,1300
美地雅登祥吴三里-新店,翔安,1300
美地雅登祥吴三里-新店,翔安,1300
美地雅登祥吴三里-新店,翔安,1300
美地雅登祥吴三里-新店,翔安,1300
美地雅登祥吴三里-新店,翔安,1200
招商雍华府1-汇景广场,翔安,1800
汇景新城中心-新店,翔安,2000
美地雅登祥吴六里-新店,翔安,1800
招商雍华府1-汇景广场,翔安,1800
美地雅登祥吴六里-新店,翔安,1650
汇景新城中心-新店,翔安,1650
汇景新城中心-新店,翔安,1400
汇景新城中心-新店,翔安,1800
汇景新城中心-新店,翔安,1600
宝嘉拉德芳斯-马巷,翔安,1800
首开领翔国际-新店,翔安,1800
首开领翔国际-新店,翔安,1650
黎安小镇-马巷,翔安,3500
黎安小镇-马巷,翔安,1400
翔安新店中心位置一房一厅小套房出租-新店,翔安,750
阳光城翡丽湾-隧道口,翔安,2000
黎安小镇-马巷,翔安,2600
美地雅登六里-新店,翔安,1900
锦绣祥安-马巷,翔安,1000
黎安小镇-马巷,翔安,1800
黎安小镇-马巷,翔安,1800
明发半岛祥湾-新店,翔安,2100
汇景新城中心-新店,翔安,1300
首开领翔国际-新店,翔安,1700
明发半岛祥湾-新店,翔安,1100
阳光城翡丽湾-隧道口,翔安,1900
明发半岛祥湾A区-翔安新城,翔安,1400
五华偶寓-翔安周边,翔安,1600
美地雅登祥吴五里-新店,翔安,1500
美地雅登祥吴三里-新店,翔安,1300
美地雅登一里-新店,翔安,1999
首开领翔国际-新店,翔安,2299
汇景新城中心-新店,翔安,1999
首开领翔国际-新店,翔安,2099
首开领翔国际-新店,翔安,2399
首开领翔国际-新店,翔安,2099
美地雅登祥吴三里-隧道口,翔安,1600
美地雅登祥吴五里-新店,翔安,2400
春江里小区-隧道口,翔安,1000
美地雅登祥吴一里-新店,翔安,1900
美地雅登祥吴五里-新店,翔安,1300
美地雅登祥吴五里-新店,翔安,600
美地雅登祥吴二里-新店,翔安,1800
美地雅登祥吴六里-新店,翔安,1800
美地雅登祥吴二里-新店,翔安,2500
美地雅登祥吴四里-新店,翔安,1500
美地雅登-新店,翔安,1500
美地雅登-新店,翔安,1000
美地雅登-新店,翔安,1400
美地雅登-新店,翔安,1300
美地雅登祥吴四里-新店,翔安,2500
美地雅登祥吴六里-新店,翔安,1300
美地雅登祥吴一里-新店,翔安,1800
美地雅登祥吴五里-新店,翔安,1200
美地雅登祥吴六里-新店,翔安,1800
美地雅登祥吴五里-隧道口,翔安,600
美地雅登祥吴六里-新店,翔安,1000
美地雅登-新店,翔安,2200
美地雅登祥吴六里-新店,翔安,1700
美地雅登祥吴六里-新店,翔安,1550
美地雅登祥吴六里-新店,翔安,1700
美地雅登祥吴六里-新店,翔安,1800
美地雅登祥吴六里-新店,翔安,1650
美地雅登-新店,翔安,3200
美地雅登祥吴六里-新店,翔安,3000
美地雅登祥吴二里-新店,翔安,2600
美地雅登祥吴五里-新店,翔安,500
美地雅登祥吴五里-新店,翔安,600
美地雅登祥吴一里-新店,翔安,1000
美地雅登祥吴六里-新店,翔安,1800
美地雅登祥吴五里-隧道口,翔安,1200
美地雅登祥吴四里-新店,翔安,1600
美地雅登祥吴五里-新店,翔安,1000
美地雅登祥吴六里-新店,翔安,3000
美地雅登祥吴五里-新店,翔安,800
美地雅登祥吴六里-新店,翔安,1600
美地雅登-新店,翔安,700
美地雅登-新店,翔安,1700
美地雅登-新店,翔安,2000
美地雅登-新店,翔安,1600
美地雅登-新店,翔安,1100
美地雅登-新店,翔安,1500
美地雅登-新店,翔安,2000
美地雅登-新店,翔安,1700
美地雅登祥吴四里-新店,翔安,1300
美地雅登祥吴六里-新店,翔安,1800
美地雅登祥吴六里-隧道口,翔安,1550
美地雅登祥吴六里-新店,翔安,2200
美地雅登祥吴五里-新店,翔安,1200
美地雅登祥吴一里-隧道口,翔安,1500
明发半岛祥湾-新店,翔安,1350
明发半岛祥湾-新店,翔安,2350
阳光城翡丽湾-隧道口,翔安,2300
明发半岛祥湾-新店,翔安,2300
明发半岛祥湾-新店,翔安,2100
明发半岛祥湾-新店,翔安,2300
阳光城翡丽湾-隧道口,翔安,2150
明发半岛祥湾-新店,翔安,2300
阳光城翡丽湾-隧道口,翔安,2300
阳光城翡丽湾-隧道口,翔安,2200
阳光城翡丽湾-隧道口,翔安,1800
阳光城翡丽湾-隧道口,翔安,1699
阳光城翡丽湾-隧道口,翔安,2800
阳光城翡丽湾-隧道口,翔安,1750
阳光城翡丽湾-隧道口,翔安,2299
阳光城翡丽湾-隧道口,翔安,2300
建发翔城国际2-翔安新城,翔安,2200
阳光城翡丽湾-隧道口,翔安,2200
阳光城翡丽湾-隧道口,翔安,2300
阳光城翡丽湾-隧道口,翔安,2800
明发半岛祥湾-新店,翔安,2300
阳光城翡丽湾-隧道口,翔安,1900
阳光城翡丽湾-隧道口,翔安,2100
明发半岛祥湾-新店,翔安,2000
阳光城翡丽湾-隧道口,翔安,2150
首开领翔国际-新店,翔安,2600
禹洲卢卡小镇-马巷,翔安,2100
禹洲卢卡小镇-马巷,翔安,1999
明发半岛祥湾A区-翔安新城,翔安,1999
阳光城翡丽湾二期-翔安新城,翔安,1999
阳光城翡丽湾二期-翔安新城,翔安,1999
阳光城翡丽湾二期-翔安新城,翔安,2399
明发半岛祥湾A区-翔安新城,翔安,1399
首开领翔国际-新店,翔安,1999
首开领翔国际-新店,翔安,1799
首开领翔国际-新店,翔安,2600
首开领翔国际-新店,翔安,1999
首开领翔国际-新店,翔安,1599
首开领翔国际-新店,翔安,2099
首开领翔国际-新店,翔安,1799
首开领翔国际-新店,翔安,2099
首开领翔国际-新店,翔安,2099
禹洲卢卡小镇-马巷,翔安,2099
阳光城翡丽湾-隧道口,翔安,2300
明发半岛祥湾A区-翔安新城,翔安,2199
首开领翔花郡-新店,翔安,798
新城安置房南区-新店,翔安,2100
美地雅登六里-新店,翔安,1800
翔安ABB天马微附近房东新房单间一房一厅二房一厅二卫出租-马巷,翔安,260
阳光城翡丽湾-隧道口,翔安,1800
信州国际-翔安新城,翔安,1500
信洲国际大厦-隧道口,翔安,1500
阳光城翡丽湾-隧道口,翔安,2400
阳光城翡丽湾-隧道口,翔安,2400
阳光城翡丽湾-隧道口,翔安,2300
阳光城翡丽湾-隧道口,翔安,1900
美地雅登祥吴五里-翔安周边,翔安,1500
首开领翔国际-新店,翔安,1800
首开领翔国际-新店,翔安,2000
首开领翔国际-新店,翔安,2100
阳光城翡丽湾-隧道口,翔安,2300
五华偶遇-新店,翔安,1500
汇景新城中心-新店,翔安,1600
首开领翔国际-新店,翔安,1899
泰禾红门-新店,翔安,2399
阳光城翡丽湾-隧道口,翔安,2599
新城安置一组团-新店,翔安,1500
新城安置三组团-新店,翔安,1500
新城安置四组团-新店,翔安,1500
新城安置四组团-新店,翔安,1500
东方新城-新店,翔安,1100
汇景新城中心-新店,翔安,900
新城安置三组团-新店,翔安,1500
宋坂里-新店,翔安,650
汇景新城三期-汇景广场,翔安,1200
明发半岛祥湾A区-翔安新城,翔安,1600
首开领翔国际-新店,翔安,1598
明发半岛祥湾A区-翔安新城,翔安,2299
明发半岛祥湾A区-翔安新城,翔安,2499
泰禾红门-新店,翔安,2499
明发半岛祥湾A区-翔安新城,翔安,1499
首开领翔国际-新店,翔安,1599
阳光城翡丽湾二期-翔安新城,翔安,1900
明发半岛祥湾A区-翔安新城,翔安,1499
汇景新城一期-新店,翔安,2299
禹洲卢卡小镇-马巷,翔安,2299
浦园里-新店,翔安,1300
宝嘉拉德芳斯-马巷,翔安,2999
首开领翔国际-新店,翔安,1599
明发半岛祥湾A区-翔安新城,翔安,1599
首开领翔国际-新店,翔安,1699
汇景新城中心-新店,翔安,1499
首开领翔国际-新店,翔安,1699
首开领翔国际-新店,翔安,1699
首开领翔国际-新店,翔安,1899
首开领翔国际-新店,翔安,1799
阳光城翡丽湾-隧道口,翔安,1399
首开领翔国际-新店,翔安,1799
明发半岛祥湾A区-翔安新城,翔安,2499
明发半岛祥湾A区-翔安新城,翔安,1599
汇景新城-新店,翔安,1599
汇景新城-新店,翔安,1599
汇景新城-新店,翔安,1499
阳光城翡丽湾-隧道口,翔安,1800
东方新城-新店,翔安,2199
明发半岛祥湾A区-翔安新城,翔安,2099
首开领翔国际-新店,翔安,2499
明发半岛祥湾A区-翔安新城,翔安,1900
阳光城翡丽湾二期-翔安新城,翔安,2650
明发半岛祥湾A区-翔安新城,翔安,2300
泰禾红门-新店,翔安,3000
翔城国际-马巷,翔安,1999
首开领翔花郡-新店,翔安,1500
翔城国际-翔安新城,翔安,2200
明发半岛祥湾A区-翔安新城,翔安,2500
阳光城翡丽湾-隧道口,翔安,2300
招商雍华府1-新店,翔安,2700
禹洲卢卡小镇-新店,翔安,1800
首开领翔花郡-新店,翔安,1500
联合博学园二期-新店,翔安,1800
阳光城翡丽湾-隧道口,翔安,1500
明发半岛祥湾A区-翔安新城,翔安,2500
宝嘉拉德芳斯-汇景广场,翔安,3199
汇景新城一期-新店,翔安,2999
招商雍华府1-新店,翔安,2700
招商雍华府1-新店,翔安,1600
招商雍华府1-新店,翔安,1200
招商雍华府1-新店,翔安,1800
招商雍华府1-新店,翔安,1600
招商雍华府1-新店,翔安,1800
招商雍华府1-新店,翔安,1700
招商雍华府1-新店,翔安,1200
汇景新城-新店,翔安,2800
明发半岛祥湾A区-翔安新城,翔安,1498
明发半岛祥湾A区-翔安新城,翔安,2299
明发半岛祥湾A区-翔安新城,翔安,2299
联合博学园一期-新店,翔安,2000
首开领翔国际-新店,翔安,2999
首开领翔国际-新店,翔安,1999
阳光城翡丽湾-隧道口,翔安,2299
泰禾红门-新店,翔安,2498
泰禾红门-新店,翔安,2399
美地雅登四里-新店,翔安,2600
首开 领翔国际-马巷,翔安,2000
阳光城翡丽湾-隧道口,翔安,1900
阳光城翡丽湾-隧道口,翔安,1999
禹洲卢卡小镇-马巷,翔安,2099
阳光城翡丽湾-隧道口,翔安,2499
阳光城翡丽湾-隧道口,翔安,2499
宝嘉拉德芳斯-马巷,翔安,4999
阳光城翡丽湾-隧道口,翔安,2000
翔安东方新城-马巷,翔安,1800
汇景新城中心-新店,翔安,2500
翔安东方新城-马巷,翔安,2000
翔安东方新城-马巷,翔安,2000
翔安东方新城-马巷,翔安,1800
翔安东方新城-马巷,翔安,1800
汇景新城中心-新店,翔安,2500
汇景新城中心-新店,翔安,2700
汇景新城中心-新店,翔安,1600
东方新城二期-新店,翔安,1500
汇景新城中心-新店,翔安,2400
加入收藏扫一扫发送到手机-新店,翔安,1750
翔安东方新城-马巷,翔安,1800
东方新城二期-新店,翔安,1500
翔安东方新城-新店,翔安,1500
汇景新城中心-新店,翔安,2700
汇景新城中心-新店,翔安,3000
翔安东方新城-新店,翔安,1600
翔安东方新城-新店,翔安,2000
汇景新城中心-新店,翔安,1800
中骏蓝湾尚都-马巷,翔安,1600
锦绣祥安-马巷,翔安,3800
锦绣祥安-马巷,翔安,1300
锦绣祥安-马巷,翔安,1300
锦绣祥安-马巷,翔安,1200
锦绣祥安-马巷,翔安,1600
特房黎安小镇三期-马巷,翔安,2800
特房锦绣祥安-马巷,翔安,1600
翔安区马巷镇-马巷,翔安,1
美地雅登祥吴二里-新店,翔安,1650
美地雅登祥吴五里-翔安周边,翔安,1600
美地雅登祥吴六里-新店,翔安,1500
首开领翔国际-新店,翔安,1600
美地雅登祥吴六里-新店,翔安,1800
首开领翔国际-新店,翔安,1700
首开领翔国际-新店,翔安,1700
美地雅登祥吴六里-新店,翔安,1650
美地雅登祥吴六里-新店,翔安,1650
美地雅登祥吴五里-翔安周边,翔安,1600
阳光城翡丽湾-隧道口,翔安,1399
阳光翡丽湾-隧道口,翔安,980
首开领翔国际-新店,翔安,1799
汇景新城中心-新店,翔安,1599
春江里-新店,翔安,1099
美地雅登六里-新店,翔安,1800
